Time,Temperature,GRAWX,GRAWY,GRAWZ,GACCELX,GACCELY,GACCELZ
4108450,57.91063,2.290076,-8.610687,-2.21374,0.1592201,-10.02368,-0.3375945
4108557,57.97102,2.381679,-8.671756,-2.290076,0.2023173,-9.927912,-0.3064688
4108761,58.21256,2.519084,-8.412213,-2.122137,0.1951344,-9.969811,-0.3124545
4108855,58.21256,2.320611,-8,-2.412214,0.158023,-9.905166,-0.3148488
4109057,57.97102,2.381679,-8.244275,-2.351145,0.2035144,-9.961432,-0.4046345
4109184,57.97102,2.305344,-7.740458,-2.274809,0.1304886,-10.00692,-0.3160459
4109385,57.97102,2.320611,-7.648855,-2.274809,0.1556287,-10.0165,-0.3316088
4109573,58.09179,2.458015,-8.045801,-2.259542,0.1867544,-9.969811,-0.3447773
4109682,57.97102,2.244275,-8.045801,-2.244275,0.1951344,-9.959037,-0.2825259
4109886,57.97102,2.229008,-7.984733,-2.305344,0.2118944,-9.9746,-0.3890716
4109981,58.0314,2.625954,-8.198473,-2.412214,0.1759801,-10.02249,-0.3220316
4110182,57.97102,2.290076,-8.305344,-2.244275,0.1508401,-9.95784,-0.3699174
4110310,58.33334,2.671756,-7.938931,-2.351145,0.2059087,-10.00213,-0.3352002
4110495,57.97102,2.290076,-8.076336,-2.274809,0.1352772,-10.00453,-0.3411859
4110714,57.97102,2.351145,-7.541985,-2.396947,0.208303,-10.00573,-0.3160459
4110792,58.0314,2.198473,-8.702291,-2.458015,0.1388687,-10.00932,-0.3292145
4111010,58.09179,2.091603,-8.748092,-2.366412,0.1233058,-9.975798,-0.2537944
4111106,58.21256,2.427481,-7.587786,-2.473282,0.199923,-9.95784,-0.3603402
4111292,57.85024,2.732824,-8.580153,-2.396947,0.1652058,-9.987769,-0.3435802
4111480,58.0314,2.381679,-8.80916,-2.21374,0.2214716,-9.99974,-0.2813287
4111683,57.97102,2.427481,-8.061069,-2.381679,0.2298516,-9.942277,-0.3160459
4111823,58.09179,2.320611,-7.89313,-2.061069,0.1604172,-10.0153,-0.3244259
4112011,58.0314,2.396947,-8.198473,-2.381679,0.2035144,-9.955446,-0.3627345
4112105,58.09179,2.351145,-8.549619,-2.183206,0.1891487,-9.921926,-0.3531573
4112323,57.97102,2.427481,-8.503817,-2.015267,0.2071058,-9.967417,-0.2861173
4112417,58.09179,2.580153,-8.198473,-1.984733,0.2071058,-9.942277,-0.2909059
4112606,58.21256,2.427481,-7.847328,-2.259542,0.2262601,-9.986571,-0.3447773
4112823,57.97102,2.274809,-8.229008,-2.381679,0.2047115,-10.02727,-0.3292145
4112932,58.0314,2.290076,-8.503817,-2.320611,0.2286544,-9.930305,-0.2597801
4113135,58.21256,2.381679,-8.519084,-2.366412,0.2406259,-9.996149,-0.3435802
4113230,57.97102,2.183206,-8.427481,-2.244275,0.2382316,-9.955446,-0.325623
4113448,58.09179,2.305344,-7.938931,-2.412214,0.1975287,-9.903969,-0.2849202
4113542,58.09179,2.183206,-8.274809,-2.198473,0.1556287,-9.948263,-0.3902688
4113731,58.09179,2.396947,-8.152672,-2.381679,0.1843601,-9.975798,-0.3471716
4113948,58.27295,2.503817,-7.633588,-2.259542,0.1484458,-9.963826,-0.2992859
4114073,57.97102,2.259542,-7.419847,-2.259542,0.1699944,-9.951855,-0.3232287
4114261,58.21256,2.503817,-7.954198,-2.305344,0.2262601,-9.937489,-0.2944973
4114448,58.09179,2.274809,-7.954198,-2.259542,0.05746289,-9.960235,-0.3699174
4114651,58.21256,2.351145,-7.648855,-2.290076,0.2071058,-9.902772,-0.3531573
4114732,58.21256,2.183206,-7.343512,-2.351145,0.1975287,-9.975798,-0.3543545
4114948,58.33334,2.503817,-7.603054,-2.335878,0.1951344,-9.997346,-0.2944973
4115043,57.97102,2.290076,-7.557252,-2.305344,0.225063,-9.984178,-0.3232287
4115245,58.09179,2.305344,-6.946565,-2.396947,0.2095001,-9.985374,-0.3016802
4115373,58.27295,2.21374,-7.29771,-2.580153,0.191543,-10.00213,-0.317243
4115558,58.09179,2.473282,-7.541985,-2.152672,0.292103,-9.920729,-0.3184402
4115776,58.0314,2.396947,-7.725191,-2.091603,0.2358373,-9.988966,-0.2968916
4115949,58.09179,2.412214,-7.679389,-2.21374,0.1783744,-9.939883,-0.3052716
4116042,58.21256,2.442748,-7.450382,-2.290076,0.1843601,-9.976995,-0.4154088
4116261,57.97102,2.305344,-7.251908,-2.244275,0.1424601,-9.985374,-0.3687202
4116357,58.21256,2.335878,-6.870229,-2.183206,0.2621744,-9.997346,-0.2992859
4116557,58.09179,2.167939,-7.572519,-2.259542,0.1735858,-9.971008,-0.3064688
4116685,57.97102,2.244275,-7.541985,-2.076336,0.225063,-9.987769,-0.3052716
4116886,58.33334,2.59542,-6.763359,-2.21374,0.1699944,-10.02608,-0.3759031
4117074,58.0314,2.076336,-7.08397,-2.091603,0.225063,-10.00812,-0.3675231
4117168,58.21256,2.305344,-7.267176,-2.198473,0.1939373,-9.955446,-0.3483688
4117386,58.33334,2.427481,-7.679389,-2.458015,0.1508401,-9.935095,-0.3304116
4117481,58.21256,2.351145,-8.38168,-2.122137,0.1855572,-9.95784,-0.317243
4117683,58.21256,2.442748,-7.358778,-2.335878,0.1628115,-10.02368,-0.3603402
4117808,58.33334,2.183206,-7.816794,-2.503817,0.1113344,-9.978191,-0.3663259
4117997,58.0314,2.335878,-8.045801,-2.198473,0.1568258,-9.94108,-0.3782974
4118198,58.0314,2.335878,-7.450382,-2.137405,0.1137286,-9.951855,-0.3100602
4118402,58.39372,2.137405,-7.19084,-2.183206,0.1963315,-9.939883,-0.3387916
4118480,58.21256,2.473282,-7.343512,-2.290076,0.2657659,-9.94108,-0.3196373
4118699,58.21256,2.320611,-7.480916,-2.152672,0.191543,-9.937489,-0.3962545
4118888,58.27295,2.396947,-7.206107,-2.183206,0.1532344,-9.99974,-0.3363973
4119073,58.09179,2.183206,-7.557252,-2.396947,0.1759801,-10.02967,-0.3411859
4119170,57.97102,2.320611,-7.709924,-2.290076,0.2142887,-9.981783,-0.3280173
4119386,58.21256,2.229008,-7.068702,-2.290076,0.1628115,-9.975798,-0.2801316
4119497,58.21256,2.351145,-7.877862,-2.305344,0.2346401,-9.956643,-0.2885116
4119698,58.21256,2.381679,-7.526718,-2.381679,0.1676001,-9.945868,-0.3639316
4119886,58.21256,2.59542,-7.740458,-2.366412,0.1304886,-9.9746,-0.4022402
4119980,58.21256,2.396947,-7.679389,-2.290076,0.2059087,-9.917137,-0.3531573
4120198,58.09179,2.061069,-6.931298,-2.351145,0.1532344,-9.955446,-0.3196373
4120386,58.09179,2.442748,-6.778626,-2.045802,0.2298516,-9.973403,-0.3842831
4120479,58.33334,2.137405,-7.725191,-2.335878,0.2394287,-9.950657,-0.2729487
4120682,58.21256,2.290076,-8.259542,-2.259542,0.2142887,-9.938685,-0.3363973
4120809,58.39372,2.519084,-8.045801,-2.290076,0.216683,-10.00812,-0.3938602
4120997,58.21256,2.198473,-7.267176,-2.564886,0.1735858,-9.978191,-0.3100602
4121198,58.0314,2.412214,-7.343512,-2,0.1328829,-9.930305,-0.3567488
4121401,58.33334,2.381679,-7.938931,-2.21374,0.1771773,-9.980586,-0.3711145
4121465,58.21256,2.061069,-7.938931,-2.152672,0.1017572,-9.998543,-0.4034374
4121698,58.09179,2.412214,-8.259542,-2.229008,0.1867544,-10.01411,-0.3076659
4121792,58.33334,2.366412,-7.938931,-2.351145,0.1903458,-9.988966,-0.3711145
4122011,58.21256,2.580153,-7.129771,-2.244275,0.1891487,-9.998543,-0.3471716
4122135,58.27295,2.335878,-7.389313,-2.259542,0.2023173,-9.960235,-0.3028773
4122324,58.27295,2.335878,-7.740458,-2.21374,0.2118944,-9.996149,-0.3148488
4122420,58.33334,2.015267,-7.755725,-2.442748,0.1687972,-9.960235,-0.3016802
4122636,58.33334,2.412214,-7.725191,-2.335878,0.2178801,-9.969811,-0.2765402
4122823,58.0314,2.503817,-7.114504,-2.427481,0.1927401,-9.996149,-0.3531573
4122917,58.09179,2.10687,-7.725191,-2.274809,0.08380005,-9.947065,-0.3352002
4123120,58.21256,2.305344,-7.740458,-2.396947,0.199923,-9.99136,-0.3567488
4123245,58.39372,2.274809,-7.496183,-2.274809,0.1604172,-10.00932,-0.3567488
4123448,58.21256,2.519084,-7.450382,-2.381679,0.1400658,-9.9746,-0.3292145
4123636,57.97102,2.473282,-7.175572,-2.152672,0.191543,-9.972206,-0.3711145
4123730,58.0314,2.091603,-7.557252,-2.381679,0.250203,-9.980586,-0.3471716
4123948,58.39372,2.244275,-7.557252,-2.381679,0.2047115,-9.939883,-0.3363973
4124042,58.21256,2.473282,-7.679389,-2.305344,0.2430201,-10.00692,-0.3316088
4124245,58.39372,2.244275,-7.267176,-2.167939,0.2478087,-9.988966,-0.3112573
4124372,58.45411,2.610687,-7.358778,-2.366412,0.1544315,-9.985374,-0.3591431
4124573,58.21256,2.21374,-8.106871,-2.305344,0.174783,-9.92432,-0.3184402
4124763,58.33334,2.152672,-7.374046,-2.519084,0.1759801,-9.900377,-0.3076659
4124855,58.33334,2.381679,-7.480916,-2.198473,0.208303,-9.960235,-0.3064688
4125074,58.27295,2.473282,-7.954198,-2.259542,0.2454144,-9.935095,-0.3280173
4125168,58.33334,2.396947,-8,-2.198473,0.1568258,-9.935095,-0.3423831
4125370,58.21256,1.816794,-7.694656,-2.137405,0.1783744,-9.953052,-0.3220316
4125496,58.21256,2.366412,-7.908397,-2.21374,0.292103,-9.893194,-0.3423831
4125698,58.21256,2.10687,-7.664122,-2.122137,0.2358373,-9.953052,-0.3507631
4125887,58.21256,2.274809,-7.694656,-2.198473,0.2717516,-9.984178,-0.3878745
4125981,58.39372,2.503817,-7.694656,-2.229008,0.2059087,-10.01411,-0.3100602
4126200,58.21256,2.122137,-7.40458,-2.274809,0.2142887,-9.960235,-0.3639316
4126295,58.27295,2.473282,-7.374046,-2.320611,0.2059087,-9.943475,-0.2729487
4126496,58.39372,2.396947,-7.938931,-2.427481,0.174783,-9.994951,-0.3830859
4126623,58.0314,2.564886,-7.312977,-2.305344,0.2035144,-9.960235,-0.3447773
4126840,58.27295,2.381679,-8.198473,-2.091603,0.258583,-10.0165,-0.3100602
4127012,58.39372,2.503817,-8.290076,-2.335878,0.2059087,-9.990163,-0.3842831
4127199,58.33334,2.519084,-7.251908,-2.015267,0.1975287,-9.930305,-0.3615374
4127309,58.33334,2.259542,-7.847328,-2.259542,0.1640087,-9.996149,-0.3280173
4127512,58.33334,2.259542,-8.21374,-2.335878,0.1364744,-9.985374,-0.317243
4127606,58.45411,2.473282,-7.343512,-2.244275,0.1879515,-9.917137,-0.3280173
4127809,58.39372,2.351145,-7.08397,-2.198473,0.1783744,-9.967417,-0.2873144
4127937,58.33334,2.259542,-7.541985,-2.442748,0.1963315,-9.984178,-0.3208345
4128153,58.39372,2.290076,-7.08397,-2.244275,0.1185172,-9.951855,-0.292103
4128325,58.39372,2.290076,-7.328244,-2.366412,0.1568258,-9.969811,-0.3579459
4128419,58.21256,2.259542,-7.633588,-2.10687,0.1855572,-9.992558,-0.266963
4128638,58.09179,2.229008,-7.862596,-2.381679,0.1340801,-9.976995,-0.3543545
4128731,58.39372,1.969466,-7.709924,-2.229008,0.1819658,-9.893194,-0.3435802
4128950,58.51449,2.610687,-8.305344,-2.335878,0.1759801,-10.00453,-0.2885116
4129060,58.45411,2.442748,-7.587786,-2.396947,0.1316858,-9.9746,-0.3411859
4129262,58.33334,2.396947,-7.251908,-2.259542,0.2118944,-9.871646,-0.3016802
4129451,58.27295,2.396947,-7.832061,-2.198473,0.2490059,-9.965023,-0.3591431
4129560,58.27295,2.381679,-7.541985,-2.381679,0.2214716,-9.944672,-0.2537944
4129763,58.33334,2.381679,-7.908397,-2.076336,0.2478087,-10.00094,-0.275343
4129950,58.39372,2.274809,-8.122137,-2.259542,0.183163,-10.00333,-0.2633716
4130138,58.39372,2.427481,-7.603054,-2.137405,0.1173201,-9.933897,-0.3591431
4130231,58.33334,2.473282,-7.709924,-2.259542,0.1771773,-9.988966,-0.3747059
4130450,58.51449,2.274809,-7.206107,-2.167939,0.1604172,-9.976995,-0.3328059
4130562,58.27295,2.167939,-7.129771,-2.320611,0.1604172,-10.05241,-0.3292145
4130763,58.39372,2.381679,-8.351145,-2.091603,0.199923,-9.956643,-0.3076659
4130951,58.51449,2.229008,-8.183207,-2.198473,0.1783744,-9.961432,-0.2873144
4131047,58.39372,2.625954,-7.236641,-2.198473,0.158023,-10.0584,-0.3507631
4131263,58.27295,2.458015,-7.984733,-2.473282,0.1879515,-9.936292,-0.300483
4131359,58.57488,2.412214,-8.091603,-2.320611,0.1676001,-10.00333,-0.3340031
4131576,58.39372,2.48855,-8.061069,-2.10687,0.1807687,-9.994951,-0.3148488
4131687,58.45411,2.259542,-8.977099,-2.412214,0.1939373,-9.986571,-0.3794945
4131875,58.21256,2.351145,-8.335877,-2.412214,0.2035144,-9.927912,-0.3423831
4132075,58.39372,2.59542,-8.229008,-2.427481,0.2286544,-9.95784,-0.2992859
4132265,58.51449,2.48855,-8.564885,-2.244275,0.1460515,-10.00213,-0.3220316
4132360,58.09179,2.335878,-7.984733,-2.274809,0.1927401,-9.981783,-0.300483
4132576,58.39372,2.122137,-8.412213,-2.351145,0.1472487,-9.947065,-0.4154088
4132672,58.57488,2.244275,-8.458015,-2.458015,0.1879515,-9.948263,-0.3292145
4132858,58.57488,2.137405,-8.21374,-2.259542,0.1460515,-9.979388,-0.3531573
4133069,58.57488,2.305344,-8.687023,-2.21374,0.1735858,-9.908757,-0.283723
4133186,58.69565,2.21374,-9.312977,-2.351145,0.2286544,-9.980586,-0.3160459
4133388,58.69565,2.320611,-8.610687,-2.259542,0.1771773,-10.00333,-0.3064688
4133592,58.27295,2.152672,-8.290076,-2.48855,0.1879515,-9.979388,-0.3244259
4133654,58.39372,2.335878,-8.80916,-2.381679,0.158023,-9.939883,-0.3399888
4133889,58.51449,2.167939,-9.19084,-2.198473,0.1628115,-9.947065,-0.3268202
4133984,58.51449,2.091603,-8.977099,-2.152672,0.1652058,-10.0165,-0.3507631
4134170,58.51449,2.48855,-8.977099,-2.59542,0.1340801,-9.950657,-0.3244259
4134373,58.33334,2.21374,-8.671756,-2.305344,0.2154858,-9.906363,-0.3196373
4134499,58.57488,2.244275,-8.229008,-2.305344,0.1735858,-9.967417,-0.3375945
4134701,58.33334,2.48855,-8.80916,-2.610687,0.1891487,-9.978191,-0.3268202
4134890,58.51449,2.580153,-8.442748,-2.458015,0.258583,-10.02488,-0.3100602
4134983,58.39372,2.351145,-8.625955,-2.21374,0.1963315,-9.972206,-0.3076659
4135202,58.39372,2.396947,-8.625955,-2.351145,0.2118944,-10.01171,-0.3328059
4135295,58.39372,2.274809,-8.244275,-2.320611,0.2178801,-9.944672,-0.3627345
4135514,58.57488,2.167939,-9.877863,-2.412214,0.1843601,-9.9746,-0.3340031
4135624,58.39372,2.198473,-8.473283,-2.381679,0.2394287,-9.969811,-0.2944973
4135811,58.33334,2.549618,-8.763359,-2.427481,0.2118944,-9.960235,-0.3244259
4136014,58.51449,2.473282,-8.916031,-2.366412,0.1233058,-9.96622,-0.3232287
4136217,58.51449,2.580153,-8.961832,-2.137405,0.1065458,-10.00094,-0.3794945
4136298,58.57488,2.137405,-8.717557,-2.229008,0.2035144,-9.955446,-0.2992859
4136514,58.51449,2.152672,-8.38168,-2.10687,0.1807687,-9.971008,-0.3387916
4136701,58.39372,2.335878,-8.732824,-2.10687,0.1855572,-9.945868,-0.3735088
4136795,58.57488,2.320611,-7.923664,-2.21374,0.2130916,-10.00453,-0.3615374
4136998,58.57488,2.503817,-9.465649,-2.122137,0.1640087,-9.944672,-0.2705545
4137125,58.57488,2.305344,-8.977099,-2.458015,0.1424601,-9.943475,-0.3100602
4137326,58.33334,2.381679,-9.145039,-2.229008,0.2059087,-9.947065,-0.3519602
4137514,58.39372,2.458015,-8.977099,-1.969466,0.2286544,-10.01291,-0.3699174
4137718,58.39372,2.366412,-7.755725,-2.412214,0.1807687,-9.944672,-0.2992859
4137797,58.39372,2.381679,-8.473283,-2.274809,0.1544315,-9.990163,-0.3699174
4138015,58.51449,2.152672,-8.564885,-2.381679,0.1963315,-9.990163,-0.3292145
4138202,58.57488,2.366412,-8.580153,-2.167939,0.2382316,-9.951855,-0.3794945
4138298,58.57488,2.351145,-8.763359,-2.259542,0.1508401,-9.985374,-0.3064688
4138515,58.57488,2.717557,-8.335877,-2.274809,0.1460515,-9.95784,-0.3124545
4138626,58.57488,2.10687,-9.007633,-2.122137,0.166403,-9.963826,-0.3184402
4138827,58.75604,2.335878,-8.335877,-2.351145,0.2059087,-9.979388,-0.3771002
4139030,58.57488,2.259542,-8.732824,-2.320611,0.1843601,-9.945868,-0.3148488
4139093,58.51449,2.519084,-8.366412,-2.061069,0.1676001,-9.953052,-0.3268202
4139327,58.57488,2.59542,-8.778626,-2.244275,0.2406259,-9.962628,-0.266963
4139423,58.57488,2.274809,-8.580153,-2.274809,0.1867544,-10.05241,-0.3016802
4139627,58.51449,2.381679,-8.091603,-2.274809,0.1628115,-9.935095,-0.266963
4139751,58.39372,2.59542,-8.778626,-2.442748,0.1783744,-9.95784,-0.3495659
4139952,58.69565,2.366412,-8.732824,-2.137405,0.2142887,-9.943475,-0.3040745
4140143,58.45411,2.458015,-8.580153,-2.290076,0.2549916,-9.967417,-0.3615374
4140249,58.75604,2.59542,-8.702291,-2.21374,0.1939373,-9.980586,-0.3232287
4140452,58.69565,2.534351,-8.412213,-2.305344,0.1903458,-9.963826,-0.3579459
4140546,58.69565,2.198473,-8.564885,-2.290076,0.1233058,-9.926714,-0.3735088
4140749,58.57488,2.137405,-8.702291,-2.259542,0.2130916,-9.986571,-0.3040745
4140874,58.57488,2.427481,-9.114504,-2.21374,0.225063,-9.98298,-0.3280173
4141077,58.69565,2.229008,-8.290076,-2.198473,0.225063,-9.945868,-0.3495659
4141280,58.51449,2.442748,-8.412213,-2.396947,0.1783744,-9.965023,-0.3782974
4141374,58.69565,2.381679,-8.259542,-2.137405,0.2130916,-9.938685,-0.3986488
4141577,58.51449,2.366412,-9.022901,-2.21374,0.1759801,-9.936292,-0.3483688
4141671,58.57488,2.259542,-8.396947,-2.320611,0.1687972,-9.945868,-0.3711145
4141874,58.39372,2.687023,-8.564885,-2.381679,0.09098291,-9.975798,-0.3399888
4142000,58.51449,2.442748,-9.801527,-2.21374,0.250203,-9.963826,-0.3352002
4142202,58.57488,2.152672,-8.488549,-2.290076,0.2047115,-9.955446,-0.3794945
4142390,58.45411,2.381679,-9.160305,-2.274809,0.1867544,-9.947065,-0.3423831
4142486,58.69565,2.305344,-8.916031,-2.030534,0.199923,-9.998543,-0.3627345
4142703,58.51449,2.442748,-8.427481,-2.259542,0.2214716,-9.973403,-0.3328059
4142797,58.75604,2.229008,-8.061069,-2.091603,0.1472487,-9.984178,-0.3555516
4143016,58.57488,2.671756,-8.549619,-2.152672,0.1604172,-9.954248,-0.4237888
4143126,58.69565,2.320611,-8.061069,-2.396947,0.1687972,-9.987769,-0.2944973
4143328,58.57488,2.534351,-8.427481,-2.427481,0.2071058,-9.984178,-0.3076659
4143516,58.81643,2.396947,-8.687023,-2.305344,0.1891487,-10.00094,-0.3699174
4143610,58.69565,2.366412,-9.29771,-2.21374,0.2274573,-9.953052,-0.3759031
4143829,58.69565,2.442748,-9.435115,-2.320611,0.1556287,-9.961432,-0.3363973
4143923,58.57488,2.305344,-8.183207,-2.503817,0.1891487,-9.937489,-0.3160459
4144125,58.69565,2.305344,-8.687023,-2.137405,0.2621744,-9.972206,-0.3232287
4144251,58.69565,2.183206,-8.274809,-2.244275,0.208303,-9.998543,-0.3040745
4144469,58.39372,2.10687,-8.748092,-2.229008,0.2298516,-9.962628,-0.2861173
4144642,58.45411,2.351145,-8.992367,-2.335878,0.2142887,-9.933897,-0.2968916
4144736,58.87681,2.564886,-8.351145,-2.335878,0.208303,-9.931503,-0.3399888
4144955,58.81643,2.549618,-8.702291,-2.381679,0.1568258,-9.947065,-0.3675231
4145051,58.75604,2.351145,-8.671756,-2.183206,0.1652058,-9.962628,-0.3184402
4145252,58.75604,2.534351,-8.274809,-2.259542,0.1328829,-9.955446,-0.3435802
4145377,58.57488,2.244275,-8.671756,-2.320611,0.2023173,-9.94108,-0.3543545
4145579,58.69565,2.442748,-8.732824,-2.458015,0.2178801,-9.955446,-0.3459745
4145770,58.69565,2.335878,-9.465649,-2.290076,0.1891487,-9.972206,-0.300483
4145862,58.75604,2.503817,-8.290076,-2.366412,0.2095001,-9.981783,-0.3040745
4146081,58.87681,2.274809,-8.473283,-2.290076,0.1472487,-9.954248,-0.3244259
4146176,58.87681,2.290076,-7.78626,-2.305344,0.1759801,-10.01291,-0.3471716
4146377,58.51449,2.412214,-8.152672,-2.290076,0.1879515,-9.998543,-0.3423831
4146504,58.81643,2.21374,-9.541985,-2.351145,0.2202744,-9.942277,-0.2944973
4146705,58.75604,2.381679,-8.717557,-2.305344,0.1795715,-9.980586,-0.2789344
4146893,58.57488,2.167939,-8.641221,-2.10687,0.2011201,-9.996149,-0.3495659
4146990,58.75604,2.396947,-9.206107,-2.076336,0.1616144,-9.94946,-0.3735088
4147206,58.69565,2.335878,-9.557252,-2.198473,0.2214716,-10.00094,-0.2968916
4147300,58.81643,2.549618,-7.89313,-2.244275,0.1592201,-10.01051,-0.2968916
4147502,58.69565,2.045802,-9.221375,-2.427481,0.1340801,-9.9746,-0.2944973
4147628,58.75604,2.229008,-8.473283,-2.351145,0.183163,-9.953052,-0.3387916
4147847,58.87681,2.458015,-8.824428,-2.198473,0.2226687,-10.01291,-0.3220316
4148034,58.75604,2.442748,-8.80916,-2.427481,0.2106973,-9.978191,-0.3232287
4148113,58.69565,2.412214,-8.427481,-2.259542,0.1759801,-9.95784,-0.3328059
4148331,58.51449,2.473282,-8.564885,-2.320611,0.2202744,-9.987769,-0.3124545
4148425,58.87681,2.625954,-8.671756,-2.412214,0.1604172,-9.965023,-0.3579459
4148628,58.57488,2.519084,-8.076336,-2.122137,0.2262601,-9.988966,-0.3304116
4148754,58.87681,2.305344,-8.580153,-2.259542,0.1352772,-9.979388,-0.3328059
4148956,58.57488,2.229008,-8.259542,-2.061069,0.1795715,-9.994951,-0.300483
4149147,58.75604,2.519084,-8.488549,-2.290076,0.1496429,-9.959037,-0.3830859
4149240,58.81643,2.427481,-8.290076,-2.290076,0.1496429,-9.980586,-0.3100602
4149457,58.99759,2.458015,-8.122137,-2.137405,0.1783744,-9.98298,-0.3375945
4149551,58.69565,2.167939,-8.244275,-2,0.1987258,-9.960235,-0.2849202
4149753,58.81643,2.396947,-8.564885,-2.290076,0.174783,-9.976995,-0.2909059
4149881,58.69565,2.458015,-8.030535,-2.320611,0.1987258,-10.00213,-0.3435802
4150082,58.75604,2.427481,-8.564885,-2.198473,0.2525973,-9.971008,-0.2909059
4150269,58.81643,2.717557,-8.656488,-2.274809,0.2454144,-9.942277,-0.3495659
4150366,58.81643,2.320611,-8.335877,-2.045802,0.1927401,-9.947065,-0.266963
4150582,58.87681,2.519084,-8.076336,-2.366412,0.2118944,-9.969811,-0.3028773
4150770,58.81643,2.458015,-8.564885,-2.259542,0.1771773,-9.950657,-0.3782974
4150866,58.87681,2.229008,-8.229008,-2.381679,0.1711915,-9.961432,-0.3459745
4151082,58.69565,2.351145,-8.152672,-2.21374,0.1628115,-10.00573,-0.3507631
4151192,58.99759,2.442748,-8.290076,-2.122137,0.174783,-9.921926,-0.3052716
4151394,58.87681,2.381679,-8.366412,-2.274809,0.2011201,-10.00812,-0.2909059
4151582,58.81643,2.305344,-8.412213,-2.396947,0.1101372,-9.972206,-0.3136516
4151676,58.75604,2.229008,-8.061069,-2.351145,0.1819658,-9.937489,-0.2873144
4151896,58.87681,2,-8.59542,-2.320611,0.2118944,-9.948263,-0.3196373
4152082,58.81643,2.21374,-8.885496,-2.229008,0.208303,-9.985374,-0.3459745
4152217,58.99759,2.335878,-8.717557,-2.366412,0.216683,-9.99136,-0.3064688
4152389,58.99759,2.21374,-8.610687,-2.534351,0.1448544,-9.993754,-0.3064688
4152499,58.81643,2.274809,-9.557252,-2.244275,0.2142887,-9.943475,-0.3483688
4152702,58.69565,2.076336,-8.641221,-2.137405,0.2035144,-9.973403,-0.3016802
4152890,58.99759,2.458015,-8.305344,-2.198473,0.2059087,-9.978191,-0.2705545
4152985,58.9372,2.580153,-8.702291,-2.274809,0.1316858,-9.990163,-0.3124545
4153202,58.9372,2.335878,-8.412213,-2.229008,0.1939373,-9.95784,-0.3866774
4153297,58.9372,2.442748,-8.641221,-2.412214,0.1819658,-9.943475,-0.3603402
4153499,58.87681,2.412214,-7.694656,-2.122137,0.2118944,-9.938685,-0.3280173
4153625,58.75604,2.229008,-8.793893,-2.335878,0.1987258,-9.9327,-0.3675231
4153827,58.87681,2.137405,-8.137404,-2.396947,0.250203,-9.979388,-0.3723117
